,Unnamed: 0,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
76932,97565,0.165,"['Earth, Wind & Fire']",0.6940000000000001,215080,0.831,0,7Cuk8jsPPoNYQWXK9XRFvG,0.000892,9,0.25,-7.2879999999999985,1,September,80,2018-04-17,0.0301,125.901,0.98,2018,['disco' 'jazz']
66035,84343,0.272,['Wham!'],0.62,231333,0.574,0,0ikz6tENMONtK6qGkOrU3c,0.0,0,0.0607,-11.893,1,Wake Me up Before You Go-Go,79,1984-10-23,0.0421,81.548,0.9,1984,['disco' 'pop' 'rock']
65553,83844,0.0322,['Bee Gees'],0.703,285373,0.826,0,3mRM4NM8iO7UBqrSigCQFH,0.00629,10,0.179,-7.1789999999999985,0,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",77,1979-01-01,0.0341,103.564,0.945,1979,['disco' 'rock']
68817,87311,0.0426,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",0.794,248413,0.8109999999999999,0,2Foc5Q5nqNiosCNqttzHof,1.07e-06,6,0.101,-8.966000000000003,0,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,77,2013-04-19,0.038,116.047,0.862,2013,['disco' 'hiphop' 'pop']
65559,83850,0.105,['Bee Gees'],0.633,245200,0.35700000000000004,0,2JoZzpdeP2G6Csfdq5aLXP,0.0,5,0.133,-9.366,0,How Deep Is Your Love,77,1979-01-01,0.0264,104.938,0.674,1979,['disco' 'rock']
65362,83647,0.112,['Commodores'],0.589,256427,0.384,0,1JQ6Xm1JrvHfvAqhl5pwaA,2.8000000000000013e-05,10,0.0596,-15.075,0,Easy,76,1977-01-01,0.0332,132.909,0.354,1977,['disco' 'rock']
76705,97328,0.0389,"['Calvin Harris', 'Disciples']",0.738,212640,0.868,0,22mek4IiqubGD9ctzxc69s,0.00171,11,0.388,-4.373,0,How Deep Is Your Love,76,2015-07-17,0.0731,122.003,0.336,2015,['disco' 'pop']
65471,83760,0.281,"['John Travolta', 'Olivia Newton-John']",0.758,169840,0.612,0,0B9x2BRHqj3Qer7biM3pU3,0.00288,0,0.0954,-11.403,1,You're The One That I Want - From “Grease”,75,1978-04-04,0.0598,106.945,0.8220000000000001,1978,['disco' 'pop' 'rock']
67970,86428,0.00427,['Eric Prydz'],0.597,171360,0.8370000000000001,0,1xNcBAoUw8Hz6LqK2jt4Ff,0.00114,10,0.8390000000000001,-6.518,1,Call on Me - Radio Mix,75,2004-09-10,0.375,126.342,0.447,2004,['disco']
64339,82544,0.299,['The Supremes'],0.63,167933,0.711,0,1OppEieGNdItZbE14gLBEv,0.0,10,0.0813,-9.34,1,You Can't Hurry Love,74,1966-08-25,0.0472,96.912,0.659,1966,['disco' 'pop' 'rock']
67635,86071,0.00793,['Modjo'],0.72,307154,0.8079999999999999,0,49X0LAl6faAusYq02PRAY6,0.0293,6,0.0634,-5.627000000000002,1,Lady - Hear Me Tonight,74,2001,0.0379,126.041,0.8690000000000001,2001,['disco']
49371,63138,0.317,"['Jax Jones', 'Martin Solveig', 'Madison Beer', 'Europa']",0.5670000000000001,169467,0.765,0,5naYe7rLMZcLfO1DKg48MK,0.0,1,0.14,-4.107,0,All Day And Night,74,2019-07-12,0.108,121.924,0.541,2019,['disco' 'pop']
65752,84050,0.121,"['Earth, Wind & Fire']",0.8690000000000001,339320,0.648,0,3koCCeSaVUyrRo3N2gHrd8,2.17e-05,11,0.126,-8.698,0,Let's Groove,73,1981-11-14,0.0633,125.035,0.9,1981,['disco' 'jazz']
60998,77947,0.0416,"['Martin Solveig', 'Roy Woods']",0.7120000000000001,204514,0.664,0,1CRy08G60mS5jvhB27xMpS,0.000104,11,0.0668,-8.026,1,Juliet & Romeo,73,2019-12-06,0.0345,122.014,0.7809999999999999,2019,['disco' 'hiphop' 'pop']
67264,85665,0.011,['Eric Carmen'],0.7120000000000001,251067,0.5489999999999999,0,31H6au3jhblhr6MMJiXnCq,0.0,5,0.118,-9.484,1,Hungry Eyes,73,1997,0.0254,109.882,0.552,1997,['disco' 'pop' 'rock']
65566,83857,0.0843,"['Earth, Wind & Fire', 'The Emotions']",0.802,288293,0.7559999999999999,0,6ztstiyZL6FXzh4aG46ZPD,0.00765,2,0.0521,-10.791,0,Boogie Wonderland,73,1979-06,0.0349,131.715,0.963,1979,['disco' 'jazz']
83965,106826,0.006370000000000001,['Duke Dumont'],0.6859999999999999,206320,0.718,0,0b6wdul3A5sQNpIOv03OxP,0.0007030000000000001,8,0.119,-5.0539999999999985,0,Ocean Drive,73,2015-07-31,0.0431,115.026,0.557,2015,['disco' 'pop']
65954,84258,0.225,['Culture Club'],0.6679999999999999,252773,0.73,0,2wSAWEYUHkt92X4SBAPqZE,0.0,10,0.188,-7.182,1,Karma Chameleon - Remastered,73,1983-10-01,0.0366,92.049,0.894,1983,['disco' 'pop' 'rock']
68641,87123,0.0893,['Bag Raiders'],0.636,235813,0.72,0,0UeYCHOETPfai02uskjJ3x,0.0178,11,0.0868,-6.195,1,Shooting Stars,73,2011-01-01,0.0432,124.944,0.425,2011,['disco']
68487,86966,0.179,"['Mike Posner', 'Gigamesh']",0.768,213293,0.82,0,2V4bv1fNWfTcyRJKmej6Sj,0.0,7,0.7040000000000001,-4.63,0,Cooler Than Me - Single Mix,73,2010-08-09,0.0475,129.969,0.625,2010,['disco' 'hiphop' 'pop']
74858,95276,0.028,"['Nightcrawlers', 'MK']",0.7929999999999999,243160,0.5,0,1EWsVHU4FNAdtN4R8FETag,1.96e-05,6,0.18600000000000005,-13.108,0,Push The Feeling On - Mk Dub Revisited Edit,72,1995,0.0319,123.017,0.833,1995,['disco' 'hiphop' 'pop' 'rock']
65009,83281,0.727,['Roberta Flack'],0.477,286920,0.381,0,3gsCAGsWr6pUm1Vy7CPPob,0.0,5,0.0615,-10.237,0,Killing Me Softly with His Song,72,1973-01-01,0.0342,121.568,0.329,1973,['disco' 'jazz' 'rock']
65575,83866,0.0266,['Bee Gees'],0.733,212253,0.795,0,5KgbyD2lQQlIupAaPjgiXg,0.000948,1,0.083,-7.224,0,"Night Fever - From ""Saturday Night Fever"" Soundtrack",72,1979-01-01,0.0249,109.122,0.892,1979,['disco' 'rock']
67693,86135,0.0263,['Kylie Minogue'],0.7659999999999999,230640,0.563,0,3E7ZwUMJFqpsDOJzEkBrQ7,0.6829999999999999,9,0.115,-7.516,0,Can't Get You out of My Head,72,2001-10-01,0.0339,126.007,0.964,2001,['disco' 'pop' 'rock']
64258,82444,0.245,['Four Tops'],0.667,160280,0.599,0,6b6IMqP565TbtFFZg9iFf3,0.0,0,0.107,-8.894,1,"I Can't Help Myself (Sugar Pie, Honey Bunch)",72,1965,0.0291,127.935,0.971,1965,['disco' 'pop' 'rock']
76439,97044,0.0378,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",0.81,369627,0.7929999999999999,0,69kOkLUCkxIZYexIgSG8rq,1.82e-06,6,0.07200000000000001,-9.404,0,Get Lucky (feat. Pharrell Williams & Nile Rodgers),72,2013-05-17,0.0403,116.049,0.863,2013,['disco' 'hiphop' 'pop']
68362,86839,0.506,['Spandau Ballet'],0.7440000000000001,328293,0.545,0,0CsM8VGDi38kusMv3pxyj1,0.0977,0,0.0649,-9.361,1,True - Single Edit,72,2008-04-25,0.0297,97.409,0.34600000000000003,2008,['disco' 'pop' 'rock']
111924,144145,0.123,"['Kaskade', 'Meghan Trainor']",0.362,180840,0.921,0,1xK7enJZVdv37fnnxoZlPq,0.0,1,0.19,-3.815,0,With You,71,2019-06-14,0.486,172.19099999999997,0.529,2019,['disco' 'hiphop' 'pop']
67533,85959,0.0131,['Gloria Gaynor'],0.777,198066,0.725,0,7cv28LXcjAC3GsXbUvXKbX,0.00805,0,0.246,-8.681000000000001,1,I Will Survive - Single Version,71,2000-01-01,0.05,116.669,0.529,2000,['disco']
65186,83464,0.522,['Hot Chocolate'],0.7909999999999999,244920,0.7340000000000001,0,714hERk9U1W8FMYkoC83CO,0.00165,5,0.16699999999999998,-5.464,1,You Sexy Thing,71,1975,0.0629,105.854,0.962,1975,['disco' 'pop' 'rock']
76210,96797,0.000547,['Lipps Inc.'],0.906,239253,0.63,1,7723JnKU2R15Iv4T7OJrly,0.616,0,0.0994,-8.071,1,Funky Town,71,2010-02-01,0.0575,122.458,0.342,2010,['country' 'disco']
66760,85101,0.187,['Paul Young'],0.5720000000000001,267000,0.721,0,05fHQeRbCSjKVS6z0WbQKJ,7.41e-06,5,0.21600000000000005,-8.959,1,Every Time You Go Away - Radio Edit,71,1991-09-07,0.0402,164.252,0.8440000000000001,1991,['disco' 'pop' 'rock']
104640,134682,0.726,"['Breakbot', 'Irfane']",0.8290000000000001,215507,0.792,0,0tZkVZ9DeAa0MNK2gY5NtV,5.83e-06,2,0.122,-3.755,0,Baby I'm Yours,71,2012-09-17,0.0668,118.05,0.758,2012,['disco']
104186,134164,0.0015,"['Alex Gaudino', 'Crystal Waters']",0.627,223112,0.954,0,5TmFTHZp7HjBXjjsFvCY6h,0.000814,2,0.292,-4.8039999999999985,1,Destination Calabria - Radio Edit,71,2007-02-19,0.0425,128.016,0.312,2007,['disco' 'hiphop']
65472,83761,0.168,"['Earth, Wind & Fire']",0.6970000000000001,215093,0.8320000000000001,0,2grjqo0Frpf2okIBiifQKs,0.00131,9,0.269,-7.2639999999999985,1,September,71,1978-11-23,0.0298,125.926,0.979,1978,['disco' 'jazz']
65571,83862,0.3,['Sister Sledge'],0.784,216733,0.893,0,5IKLwqBQG6KU6MP2zP80Nu,1.57e-05,7,0.272,-5.153,0,We Are Family,71,1979-02-15,0.0923,118.738,0.8190000000000001,1979,['disco' 'pop']
65569,83860,0.163,['Bee Gees'],0.632,197213,0.6829999999999999,0,49OMJ1prsRA7ZYgrAjz70c,0.00013000000000000002,7,0.847,-6.434,1,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",71,1979-01-01,0.0383,105.955,0.701,1979,['disco' 'rock']
66269,84589,0.355,['Lionel Richie'],0.636,241067,0.405,0,17CPezzLWzvGfpZW6X8XT0,0.0,8,0.0804,-11.113,1,"Say You, Say Me",71,1986,0.0287,128.06799999999998,0.257,1986,['disco' 'rock']
67448,85870,0.205,['Kool & The Gang'],0.879,212907,0.626,0,4yKZACkuudvfd600H2dQie,6.07e-05,7,0.056,-6.3439999999999985,1,Get Down On It,71,1999-03-01,0.0604,110.864,0.968,1999,['disco']
75934,96502,0.382,['Irene Cara'],0.532,244533,0.7290000000000001,0,0aAR5HogGoT68EWFbyRFqx,0.0,10,0.366,-6.84,1,What A Feeling,70,2007-01-01,0.0474,121.97,0.595,2007,['disco' 'pop' 'rock']
65865,84167,0.0962,['The Pointer Sisters'],0.59,230640,0.868,0,1ot6jEe4w4hYnsOPjd3xKQ,0.000322,5,0.442,-5.8320000000000025,0,I'm So Excited,70,1982-02-01,0.048,184.348,0.7979999999999999,1982,['disco' 'pop' 'rock']
64982,83253,0.273,['Gladys Knight & The Pips'],0.594,279333,0.38,0,7MF7QAodbGzNYav5ZfIhAY,2.87e-05,10,0.1,-12.059,0,Midnight Train to Georgia,70,1973,0.0455,92.004,0.446,1973,['disco' 'pop']
65089,83365,0.418,['Barry Manilow'],0.308,213333,0.464,0,6iXQrhhgBisdfvS34EMTZ3,2.49e-06,10,0.14300000000000002,-9.032,1,Mandy,70,1974,0.0279,103.734,0.318,1974,['disco' 'pop' 'rock']
67197,85592,0.189,['Chaka Khan'],0.799,280853,0.878,0,2NVpYQqdraEcQwqT7GhUkh,0.000105,1,0.14,-7.109,1,Ain't Nobody,70,1996-11-08,0.0434,104.284,0.816,1996,['disco' 'pop']
43510,55624,0.0187,"['Sofi Tukker', 'Gorgon City']",0.654,216442,0.818,0,5QYKmxfPsl69GgeZKDAVSx,0.103,0,0.0806,-6.27,0,House Arrest,70,2020-05-15,0.0332,123.982,0.557,2020,['disco' 'pop']
65327,83612,0.00221,['Billy Ocean'],0.518,179013,0.907,0,4GhtDORJiSRYxj6M1bv0vX,1.15e-05,5,0.0838,-3.732,1,Love Really Hurts Without You,70,1976-01-05,0.0343,140.982,0.961,1976,['disco' 'pop' 'rock']
64899,83160,0.18600000000000005,"[""The O'Jays""]",0.7440000000000001,178400,0.568,0,28285KFbyCq8sJofn58qlD,1.18e-05,0,0.163,-9.629,1,Love Train,69,1972,0.0494,122.657,0.687,1972,['disco']
65493,83782,0.62,"['John Travolta', 'Olivia Newton-John']",0.747,216907,0.6629999999999999,0,2AVkArcfALVk2X8sfPRzya,5.24e-05,2,0.0861,-9.415,1,Summer Nights - From “Grease”,69,1978-04-04,0.0545,124.336,0.606,1978,['disco' 'pop' 'rock']
65572,83863,0.364,['Christopher Cross'],0.469,256147,0.382,0,6Hu6dzwlvoyg3zBUC8k4BK,0.00025,2,0.36,-13.203,1,Sailing,69,1979,0.0374,149.994,0.17800000000000002,1979,['disco' 'pop' 'rock']
67678,86119,0.0422,['Carl Douglas'],0.598,197693,0.6729999999999999,0,40NRm1ZLvZpUSCUXAGGZ8J,6.840000000000001e-05,2,0.289,-10.431,1,Kung Fu Fighting,69,2001,0.0693,102.035,0.59,2001,['disco']
65770,84068,0.16899999999999998,['Christopher Cross'],0.526,234493,0.515,0,5fnOrhQ4KgT5irGCjIccGH,0.000816,9,0.181,-11.169,1,Arthur's Theme (Best That You Can Do),69,1981,0.0389,136.543,0.518,1981,['disco' 'pop' 'rock']
64172,82346,0.76,['The Supremes'],0.595,158040,0.643,0,5uES1C2NgkdrNHiCwf9jRr,0.0,5,0.5379999999999999,-9.275,1,Baby Love,69,1964-08-31,0.0365,135.63299999999998,0.73,1964,['disco' 'pop' 'rock']
64264,82450,0.0118,['Martha Reeves & The Vandellas'],0.556,165227,0.57,0,6rLqjzGV5VMLDWEnuUqi8q,0.000526,2,0.198,-9.472,1,Dancing In The Street,69,1965-01-01,0.0393,126.01,0.304,1965,['disco' 'pop']
73124,93372,0.281,['Boney M.'],0.763,208600,0.777,0,3WMbD1OyfKuwWDWMNbPQ4g,0.78,5,0.134,-6.932,0,Daddy Cool,69,1976,0.0364,124.431,0.929,1976,['disco' 'pop']
65501,83790,0.0765,['The Jacksons'],0.774,214200,0.6409999999999999,0,3qI94hINNNeb4S7xQi18lS,0.0,1,0.0867,-10.193,1,Blame It on the Boogie,68,1978-12-17,0.0799,113.256,0.875,1978,['disco']
65765,84063,0.22,['Rick James'],0.838,205467,0.794,0,2dCmGcEOQrMQhMMS8Vj7Ca,0.0,9,0.0575,-8.245,0,Super Freak,68,1981-04-07,0.0531,132.446,0.962,1981,['disco']
65307,83588,0.0182,['Bee Gees'],0.6809999999999999,256493,0.716,0,2xiOdusRnZezQok1RgLNeS,0.17,0,0.337,-10.911,1,"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack",68,1976-01-01,0.0333,123.009,0.963,1976,['disco' 'rock']
65288,83567,0.0435,['Wild Cherry'],0.8140000000000001,300000,0.672,0,5uuJruktM9fMdN9Va0DUMl,0.0,9,0.061,-12.068,1,Play That Funky Music,68,1976,0.0619,109.394,0.933,1976,['disco' 'rock']
66273,84594,0.12,['Lionel Richie'],0.698,270720,0.774,0,0snPJPxkk0MbTc0xeUvAPt,2.26e-06,0,0.394,-8.642000000000001,1,Dancing On The Ceiling,68,1986,0.048,133.197,0.731,1986,['disco' 'rock']
6258,8024,0.0112,"['Anderson .Paak', 'Smokey Robinson']",0.6759999999999999,219332,0.56,0,4SBVWkRIMJ6WBCYPvr5Bwr,0.00403,4,0.13699999999999998,-6.024,0,Make It Better (feat. Smokey Robinson),68,2019-04-12,0.0643,178.555,0.551,2019,['disco']
65092,83368,0.114,['Barry White'],0.7290000000000001,274000,0.78,0,3mWpUEBYnv9SIFWfixSJFx,0.106,5,0.0759,-7.604,1,"Can't Get Enough Of Your Love, Babe",68,1974-02-15,0.0631,111.833,0.795,1974,['disco']
82549,105246,0.261,['Spandau Ballet'],0.711,231480,0.74,0,2X9fsxb6O6bYEopJYmUbNC,0.0114,10,0.104,-7.776,0,Gold,68,2000-05-15,0.036000000000000004,143.047,0.638,2000,['disco' 'pop' 'rock']
75563,96100,0.163,"['Benny Benassi', 'The Biz']",0.7929999999999999,285571,0.698,0,1n7omixiROWs5q6xpWiQuL,0.145,11,0.0745,-3.626,1,Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz,68,2003-05-23,0.104,130.017,0.339,2003,['disco']
65507,83796,0.29100000000000004,"['Earth, Wind & Fire']",0.6659999999999999,226213,0.7140000000000001,0,0Eq4BMgsdV6DkLSJfX8eBt,0.0212,4,0.128,-9.448,0,Fantasy - Single Version,67,1978-11-23,0.0617,89.01799999999999,0.69,1978,['disco' 'jazz']
66203,84520,0.764,['George Benson'],0.5529999999999999,242679,0.614,0,0vB4Vd6PtkJSEnWsmqATnZ,0.0,1,0.0811,-5.098,1,Nothing's Gonna Change My Love for You,67,1985-01-15,0.0306,136.628,0.345,1985,['disco' 'jazz' 'rock']
104102,134068,0.07400000000000001,"['Bob Sinclar', 'Steve Edwards']",0.738,204230,0.932,0,1c0zagykmGPDYuxJeDqZhJ,0.000121,8,0.0623,-1.898,0,Word Hold on (Children of the Sky) [Radio Edit],67,2006-06-06,0.0959,126.994,0.624,2006,['disco' 'pop']
104329,134324,0.000563,['Eric Prydz'],0.604,157432,0.8740000000000001,0,0F2BxpbxH8Yc3pLub48hrb,0.812,7,0.112,-4.949,0,Pjanoo - Radio Edit,67,2008-08-29,0.0295,125.99,0.835,2008,['disco']
66763,85104,0.0341,['Tina Turner'],0.68,253593,0.701,0,2W2ieVidLIx9TDvxu0ZT6F,0.00479,0,0.114,-10.46,1,The Best - Edit,67,1991-01-01,0.0275,103.789,0.8240000000000001,1991,['disco' 'pop' 'rock']
65669,83961,0.185,['Diana Ross'],0.72,323347,0.828,0,3SnGymj6ijE2iuUfWxLo1q,0.429,5,0.0839,-9.211,1,I'm Coming Out,67,1980-05-22,0.0462,110.071,0.768,1980,['disco' 'rock']
66925,85295,0.219,['Tina Turner'],0.851,226880,0.406,0,4kOfxxnW1ukZdsNbCKY9br,6.41e-06,1,0.0853,-11.630999999999998,1,What's Love Got to Do with It,67,1993,0.0661,97.84,0.792,1993,['disco' 'pop' 'rock']
73290,93546,0.0846,['Patrick Hernandez'],0.7040000000000001,188133,0.867,0,3XIEWK1V9n25PS9Vb6axj5,0.0,2,0.206,-5.808,1,Born to Be Alive,67,1978,0.0315,131.467,0.809,1978,['disco']
131040,168897,0.3720000000000001,['F.R. David'],0.535,208283,0.789,0,1HPJOoIVdUPuaebxzMrVaD,2.660000000000001e-05,10,0.142,-5.5779999999999985,0,Words,67,2010-02-07,0.0549,123.763,0.527,2010,['disco']
131313,169216,0.0121,"['Karen Harding', 'Zac Samuel']",0.701,213135,0.667,0,5QifrqmnjHzdOuBAheeeNU,6.53e-06,7,0.14800000000000002,-6.1770000000000005,1,Say Something - Zac Samuel Remix,67,2014-01-01,0.0361,119.975,0.675,2014,['disco']
64458,82677,0.7290000000000001,['Bee Gees'],0.423,182000,0.384,0,0mbS3VwRbO6HVBMPXnzOGA,4.11e-06,9,0.27,-12.503,1,To Love Somebody,67,1967-07-14,0.0315,90.43,0.521,1967,['disco' 'rock']
12473,16016,0.14400000000000002,"['Gorillaz', 'George Benson']",0.632,197933,0.807,0,3NeiYiBn3rQBgurfVk92Zm,0.0211,0,0.125,-5.893,1,Humility (feat. George Benson),66,2018-06-29,0.126,160.174,0.784,2018,['disco' 'hiphop' 'jazz' 'pop' 'rock']
65597,83888,0.532,"['Earth, Wind & Fire']",0.424,278040,0.443,0,3cfnGXJ9bmiWvFqEO6ff8B,0.000389,6,0.6729999999999999,-13.45,1,After the Love Has Gone,66,1979-06,0.0382,131.675,0.391,1979,['disco' 'jazz']
65617,83908,0.00475,['Donna Summer'],0.7959999999999999,407053,0.892,0,2Vnw8zKmjhr1jczUeaqiQg,0.0187,0,0.0717,-8.31,1,"Hot Stuff - 12"" Version",66,1979-04-25,0.0333,120.4,0.965,1979,['disco' 'pop']
65621,83912,0.44,['Bee Gees'],0.495,296000,0.439,0,6T5GTy1l6dRmagqpNPjdoc,8.88e-05,6,0.725,-13.212,1,Too Much Heaven,66,1979-02-05,0.0467,165.922,0.353,1979,['disco' 'rock']
65389,83675,0.447,['The Emotions'],0.784,220560,0.713,0,2M2WJ7gBlcKNxdhyfPp9zY,0.14,0,0.0904,-6.865,1,Best of My Love,66,1977-06-10,0.0339,115.443,0.97,1977,['disco' 'jazz']
65586,83877,0.34700000000000003,['Christopher Cross'],0.669,275507,0.7070000000000001,0,7gUMShP1l20tC0xf17Zplk,0.0007160000000000001,0,0.0997,-13.66,0,Ride Like the Wind,66,1979,0.0478,124.335,0.8059999999999999,1979,['disco' 'pop' 'rock']
64561,82793,0.156,['Bee Gees'],0.31,188307,0.464,0,36CKza28wMxYdjdzji7ine,8.94e-06,7,0.132,-8.755,1,I Started A Joke,66,1968-08-11,0.0275,144.775,0.431,1968,['disco' 'rock']
30391,39006,0.101,['Laid Back'],0.7040000000000001,257667,0.79,0,0z0JSkE5Nw3i3nin3BBSuG,0.00657,8,0.0769,-5.756,1,Sunshine Reggae,66,2008-10-06,0.0432,167.81599999999997,0.933,2008,['disco' 'pop']
64267,82453,0.531,['The Supremes'],0.612,172907,0.444,0,52FlwUMMDnTK8TGkCag9Jd,0.0,0,0.126,-12.752,1,Stop! In The Name Of Love - Single Version,66,1965-07-23,0.0293,114.961,0.503,1965,['disco' 'pop' 'rock']
65693,83985,0.146,['Kool & The Gang'],0.885,298867,0.664,0,3K7Q9PHUWPTaknlbFPThn2,0.0506,1,0.0767,-11.806,1,Celebration,66,1980-09-29,0.0527,121.633,0.901,1980,['disco']
65517,83806,0.127,['Chaka Khan'],0.617,247413,0.879,0,1oFiPGBafH9Woo9AMwgBSl,5.710000000000001e-05,0,0.339,-7.564,0,I'm Every Woman,66,1978-10-13,0.0455,114.453,0.746,1978,['disco' 'pop']
37422,47856,0.0109,"['Sofi Tukker', 'NERVO', 'The Knocks', 'ALISA UENO']",0.6990000000000001,184880,0.7,1,1zEhH5BmSpKi1mRSIfBDOq,0.0794,11,0.152,-5.704,1,Best Friend,66,2018-04-13,0.0392,102.023,0.3,2018,['disco' 'pop']
65203,83481,0.154,['Harold Melvin & The Blue Notes'],0.573,451400,0.546,0,763jJ8T1utfvNqz1WRDzx4,0.0,6,0.18600000000000005,-12.163,1,Wake up Everybody,66,1975-11-01,0.0631,98.223,0.636,1975,['disco']
65296,83576,0.74,['The Spinners'],0.8009999999999999,213000,0.446,0,13Mzsb8VzRSZ5w3pM48cn6,0.038,10,0.0832,-14.605,1,The Rubberband Man,66,1976,0.0735,97.898,0.925,1976,['disco']
73809,94092,0.0291,['Wham!'],0.6579999999999999,265600,0.7140000000000001,0,6tASfEUyB7lE2r6DLzURji,5.7e-05,11,0.6509999999999999,-9.247,1,Club Tropicana,66,1983-07-09,0.0521,117.276,0.8059999999999999,1983,['disco' 'pop' 'rock']
66209,84526,0.318,['Baltimora'],0.684,378947,0.573,0,273uCXd7NPrInaiNqtkOrA,0.028,5,0.306,-12.3,1,Tarzan Boy,66,1985-01-01,0.0261,107.363,0.716,1985,['disco']
66948,85325,0.0766,['Tina Turner'],0.397,327400,0.499,0,6gJdDnF2TzfA1WPMXuCa3x,1.55e-06,2,0.111,-10.972,1,Proud Mary,66,1993,0.0685,171.067,0.3670000000000001,1993,['disco' 'pop' 'rock']
66582,84913,0.108,['Tina Turner'],0.662,329800,0.737,0,6pPWRBubXOBAHnjl5ZIujB,0.0191,0,0.119,-9.54,1,The Best,66,1989-09-13,0.0296,103.867,0.7440000000000001,1989,['disco' 'pop' 'rock']
68359,86836,0.204,['Four Tops'],0.6859999999999999,163680,0.7140000000000001,0,3aSWQJcWnnqgwYbAgidvlV,0.0,0,0.0592,-4.809,1,"I Can't Help Myself (Sugar Pie, Honey Bunch)",66,2008-01-01,0.0287,126.736,0.964,2008,['disco' 'pop' 'rock']
36766,47109,0.0476,"['Dizzee Rascal', 'Calvin Harris', 'Chrome']",0.878,204093,0.746,0,6pTg4H8juKV9iSzrcVUbM3,0.0,11,0.154,-4.2810000000000015,1,Dance Wiv Me - Radio Edit,65,2011-01-01,0.0451,111.996,0.792,2011,['disco' 'hiphop' 'pop' 'rock']
105031,135111,0.0761,['Deniece Williams'],0.8079999999999999,262440,0.485,0,4VyU9Tg4drTj2mOUZHSK2u,0.00414,0,0.0477,-8.829,1,Let's Hear It for the Boy,65,2016-04-01,0.056,122.659,0.7140000000000001,2016,['disco' 'jazz']
124363,160397,0.207,['The Weather Girls'],0.705,212000,0.898,0,5TgD3Wh5ZUZnUU4tmVvJbx,0.00118,5,0.7020000000000001,-6.371,0,It's Raining Men,65,2010-02-26,0.0702,136.282,0.657,2010,['disco']
124956,161073,0.0192,['KC & The Sunshine Band'],0.862,254240,0.624,0,3yDhZq8f17SmumVmEyCaRN,0.000153,3,0.0465,-11.63,1,Give It Up,65,2016-03-11,0.0565,124.896,0.882,2016,['disco' 'rock']
11812,15248,0.00615,"['Dizzee Rascal', 'Armand Van Helden']",0.624,177573,0.977,0,6ddQ5KCkvCggk3j6KdA0zL,0.0,11,0.253,-3.34,0,Bonkers,65,2011-01-01,0.22,126.129,0.74,2011,['disco' 'hiphop' 'pop']
64931,83196,0.234,['Billy Paul'],0.29600000000000004,284907,0.528,0,6Ro2z4RtAUew9Kz2HZWZUi,0.0,8,0.147,-10.011,1,Me and Mrs. Jones,65,1972-10-25,0.0465,200.62,0.453,1972,['disco']
64366,82578,0.34600000000000003,['The Isley Brothers'],0.632,172733,0.59,0,5c33j1xFVOL4G24zxYhssB,0.0,5,0.24,-10.206,1,This Old Heart Of Mine (Is Weak For You),65,1966,0.0305,130.287,0.953,1966,['disco']
74256,94584,0.166,['Barry White'],0.564,289107,0.327,0,1Xf1lWBSml62NG1du3Ro14,3.45e-05,9,0.149,-14.63,1,Just The Way You Are,65,1988-09-12,0.0494,74.94800000000002,0.309,1988,['disco']
73491,93756,0.7609999999999999,['Randy Crawford'],0.489,298027,0.358,0,0J8A1ZVyJcRZxFNvtp6jRh,0.018000000000000002,2,0.106,-10.413,1,One Day I'll Fly Away,65,1980,0.0302,77.78399999999998,0.422,1980,['disco' 'jazz' 'pop' 'rock']
73289,93545,0.292,['Olivia Newton-John'],0.59,185360,0.338,0,5BUq9bdtsm3LWw5laJeJ4R,0.0131,11,0.121,-13.101,0,Hopelessly Devoted To You - From “Grease”,65,1978-04-04,0.03,110.581,0.322,1978,['disco' 'pop' 'rock']
73163,93413,0.0876,['Boney M.'],0.647,242240,0.868,0,3pf96IFggfQuT6Gafqx2rt,0.124,0,0.129,-6.4270000000000005,0,Sunny,65,1976,0.105,121.822,0.8029999999999999,1976,['disco' 'pop']
73107,93353,0.13,['Candi Staton'],0.653,248360,0.652,0,3MFa9idQuY4iJLWsZl3tIQ,1.58e-05,7,0.202,-9.304,0,Young Hearts Run Free,65,1976,0.0427,115.388,0.846,1976,['disco']
64633,82873,0.306,['Sly & The Family Stone'],0.807,141507,0.4970000000000001,0,4ZVZBc5xvMyV3WzWktn8i7,0.0323,7,0.043,-10.656,1,Everyday People,65,1969-05-03,0.0297,114.523,0.765,1969,['disco' 'rock']
66154,84466,0.0769,['DeBarge'],0.7070000000000001,229107,0.759,0,5yGTQzYbEdY6B9RFZJypgt,2.84e-05,11,0.0775,-12.328,0,Rhythm Of The Night,65,1985,0.046,115.142,0.955,1985,['disco' 'jazz']
